waiting_time,system_time,service_time
0.0,0.44882863075051205,0.4488286307505016
0.19988082248025307,0.8397279789599281,0.63984715647968
0.0,0.10530585961728889,0.10530585961728481
3.5045168584149167,9.035359930122866,5.530843071707947
0.0,3.4701710392848213,3.470171039284818
1.6797856122912265,2.498054771203414,0.8182691589121891
0.5902664879350823,3.579762770433291,2.9894962824981954
0.0,7.8542340972404645,7.854234097240476
0.0,8.099794075930845,8.099794075930856
3.054774478963054,4.448165467662335,1.3933909886992686
3.88892204324128,4.25472016661945,0.36579812337816
1.6866421338005466,6.326082044516596,4.6394399107160496
2.9090031776700016,3.4620828683803495,0.5530796907103505
3.8134422573168933,10.880842381630828,7.067400124313921
3.062718332947213,4.844041903208904,1.7813235702616832
0.0,0.07209801644907543,0.07209801644906608
0.0,2.153560513231639,2.153560513231645
2.515180082473421,7.360702521030845,4.845522438557434
1.571967759893596,2.4861073169290364,0.9141395570354274
0.8252862291695635,3.012852022898386,2.187565793728808
2.1400757120395895,3.1719635746319454,1.0318878625923453
2.544608041639833,2.964654806341855,0.42004676470201213
2.627138011010203,3.2428840943120463,0.6157460833018477
0.9240072528665451,8.704344364808463,7.780337111941925
5.808313341083846,8.43968244309687,2.6313691020130183
5.371866254627776,7.213439805994199,1.8415735513664349
6.716521383897543,6.8387970201613655,0.12227563626381739
6.5677112638072686,6.73882964064461,0.17111837683735312
2.4995606768474943,12.443489388368135,9.943928711520636
6.220113432783222,8.385631133582734,2.1655177007995148
6.518115836471765,9.415933241593478,2.8978174051217005
6.244111677226385,9.392851671362678,3.1487399941362786
7.253060330649788,7.8859504853909925,0.6328901547412155
6.599123407670675,10.615318918443563,4.016195510772881
6.27982223837293,8.319904873735538,2.040082635362599
7.945534092116247,9.296774318360548,1.3512402262442897
7.75539674026362,9.261372693853929,1.505975953590316
7.967324192642536,9.053678863551312,1.0863546709087815
8.501364774187039,9.485042261169127,0.9836774869820749
8.270133688003256,10.942128011834711,2.671994323831442
9.194247854163535,9.562800641911082,0.3685527877475526
9.06922046527427,9.630548264041181,0.5613277987669102
8.444018516682434,9.266045184356187,0.8220266676737518
8.446562432050825,11.474702760391267,3.0281403283404487
9.25091601265845,9.55215086772614,0.3012348550676809
5.304918113824556,5.613167926923012,0.30824981309846755
0.6482417746521492,2.3560423674442177,1.7078005927920583
6.372155900175642,8.489555803258668,2.1173999030830295
1.6885739194662506,3.512653588254949,1.8240796687886889
2.139705345779703,4.69476537902284,2.5550600332431257
3.116597404642363,3.3080042986212277,0.1914068939788749
2.0318279181781804,2.0432997048887103,0.011471786710528422
1.0212722697427523,1.3641167806407282,0.34284451089796564
1.1987692928007334,1.7981175752776437,0.5993482824769061
3.1549410042619854,7.6836807072620275,4.528739703000056
